"K-Core","TentativeSIC","acronym","activityType","barPower","betwCentrality","birthDate","call","city","commDate","country","ecContribution","ecMaxContribution","endDate","endOfParticipation","fundingScheme","intimacy","manager","moneyTogether","myMoney","name","numPartners","numProjects","objective","orgId","organizationUrl","postCode","programme","projectNode","projectUrl","projectsTogether","rcn","relationshipValue","role","shortName","startDate","status","street","topics","totMoney","totalCost","wBarPower","weightedBarPower"
42,,,"OTH",0,0,0,,"MILAN",0,"IT",0,0,,false,,0,false,0,0,"ASSOCIAZIONE FABBRICA INTELLIGENTE LOMBARDIA",21,1,,"933772732",,,,false,,0,,0,,"AFIL",,,"VIA OLDOFREDI 23",,108500,0,0,-0.0318912
42,,,"PRC",0,0,0,,"GROISSIAT",0,"FR",0,0,,false,,0,false,0,0,"ETABLISSEMENTS GEORGES PERNOUD",21,1,,"932961715",,,,false,,0,,0,,"GP",,,"Parc Industriel La Prairie",,166250,0,0,-0.024672
42,,,"REC",0,0,0,,"SAO JOAO DA MADEIRA",0,"PT",0,0,,false,,0,false,0,0,"CENTRO TECNOLOGICO DE CALCADO DE PORTUGAL",21,1,,"993232083",,,,false,,0,,0,,"CTCP",,,"RUA DE FUNDOES DEVESA A VELHA",,103250,0,0,-0.0325475
42,,,"REC",0,0,0,,"AJANGIZ VIZCAYA",0,"ES",0,0,,false,,0,false,0,0,"MAIER TECHNOLOGY CENTRE S COOP",21,1,,"950932517",,,,false,,0,,0,,"MTC",,,"POLIGONO INDUSTRIAL ARABIETA",,156415,0,0,-0.0259014
42,,,"PRC",0,0,0,,"GUIMARÃES",0,"PT",0,0,,false,,0,false,0,0,"FORTUNATO O. FREDERICO & CA., LDA.",21,1,,"933713950",,,,false,,0,,0,,"KYAIA",,,"RUA 24 DE JUNHO, 453 - PENSELO",,129500,0,0,-0.029266
0,,,"PRC",0,0,0,,"FUENTE ALAMO DE MURCIA",0,"ES",0,0,,false,,0,false,0,0,"TECNIMUSA S.L.",0,1,,"934971943",,,,false,,0,,0,,"TECNIMUSA S.L.",,,"POTASIO 3, POLIGONO INDUSTRIAL LA CANDELARIA, CALLE JUAN SEBASTIAN ELCANO 3",,50000,0,0,0
0,,,"PRC",0,0,0,,"Schwentinental",0,"DE",0,0,,false,,0,false,0,0,"E-NEMA GESELLSCHAFT FUER BIOTECHNOLOGIE UND BIOLOGISCHEN PFLANZENSCHUTZ mbH",0,1,,"986361961",,,,false,,0,,0,,"ENE",,,"Klausdorfer Strasse 28-36",,50000,0,0,0
18,,,"PRC",0,0,0,,"Madrid",0,"ES",0,0,,false,,0,false,0,0,"JOT INTERNET MEDIA ESPAÑA SL",16,3,,"930573478",,,,false,,0,,0,,"JOT",,,"GENERAL RAMIREZ DE MADRID Nº8, 3ªPLANTA",,657875,0,0,-0.0373257
0,,,"PRC",0,0,0,,"BEGUNJE NA GORENJSKEM",0,"SI",0,0,,false,,0,false,0,0,"PROFORM PROIZVODNJA, TRGOVINA IN STORITVE DOO",0,1,,"930388402",,,,false,,0,,0,,"PROFORM d.o.o.",,,"ZAPUZE 16 A",,50000,0,0,0
54,,,"REC",0,0,0,,"GIRONA",0,"ES",0,0,,false,,0,false,0,0,"INSTITUT D'INVESTIGACIO BIOMEDICA DE GIRONA DOCTOR JOSEP TRUETA",32,2,,"997946477",,,,false,,0,,0,,"IDIBGI",,,"AVENIDA DE FRANCA S/N",,676625,0,0,-0.0193249
54,,,"PRC",0,0,0,,"LYON",0,"FR",0,0,,false,,0,false,0,0,"NOVADISCOVERY SAS",27,1,,"954906219",,,,false,,0,,0,,"NOVA",,,"AVENUE ROCKEFELLER 60",,274375,0,0,0.00757442
54,,,"HES",0,0,0,,"TALENCE",0,"FR",0,0,,false,,0,false,0,0,"CHU HOPITAUX DE BORDEAUX",48,2,,"998841205",,,,false,,0,,0,,"CHU Bordeaux",,,"RUE DUBERNAT  12",,161520,0,0,-0.0272328
54,,,"PRC",0,0,0,,"LYON",0,"FR",0,0,,false,,0,false,0,0,"FINOVATIS",35,2,,"990511815",,,,false,,0,,0,,"FINOVATIS",,,"COURS LAFAYETTE 68",,471688,0,0,-0.0524985
54,,,"PUB",0,0,0,,"LYON",0,"FR",0,0,,false,,0,false,0,0,"HOSPICES CIVILS DE LYON",35,2,,"999469765",,,,false,,0,,0,,"HC LYON",,,"3 QUAI DES CELESTINS",,163000,0,0,-0.0542645
54,,,"PUB",0,0,0,,"LA TRONCHE",0,"FR",0,0,,false,,0,false,0,0,"CENTRE HOSPITALIER UNIVERSITAIRE DE GRENOBLE",36,2,,"997220723",,,,false,,0,,0,,"CHU",,,"BOULEVARD DE LA CHANTOURNE",,496336,0,0,-0.0385094
54,,,"PUB",0,0,0,,"TOLEDO",0,"ES",0,0,,false,,0,false,0,0,"SERVICIO DE SALUD DE CASTILLA LA MANCHA",37,3,,"998086060",,,,false,,0,,0,,"CHU ALBACETE",,,"AVENIDA RIO GUADIANA 4",,1.20673e+06,0,0,-0.0327823
54,,,"PUB",0,0,0,,"CAEN CEDEX 5",0,"FR",0,0,,false,,0,false,0,0,"CHU COTE DE NACRE - CAEN",27,1,,"952694425",,,,false,,0,,0,,"CHU COTE NACRE",,,"AVENUE DE LA COTE DE NACRE",,1700,0,0,-0.0354461
54,,,"PRC",0,0,0,,"KUOPIO",0,"FI",0,0,,false,,0,false,0,0,"OY MEDFILES LTD",27,1,,"933515488",,,,false,,0,,0,,"Oy Medfiles Ltd",,,"VOLTTIKATU 5",,791750,0,0,0.0892017
54,,,"REC",0,0,0,,"TAMPERE",0,"FI",0,0,,false,,0,false,0,0,"PIRKANMAA HOSPITAL DISTRICT",27,1,,"999460065",,,,false,,0,,0,,"TAUH",,,"TEISKONTIE  35",,1700,0,0,-0.0354461
0,,,"PRC",0,0,0,,"SOLLENTUNA",0,"SE",0,0,,false,,0,false,0,0,"ARNE JENSEN AB",0,1,,"927463755",,,,false,,0,,0,,"AJAB",,,"BOX 101",,50000,0,0,0
0,,,"PRC",0,0,0,,"LONDON",0,"UK",0,0,,false,,0,false,0,0,"LORITUS INTERNATIONAL LIMITED",0,1,,"932271269",,,,false,,0,,0,,"Loritus",,,"62 WILSON STREET",,2.46661e+06,0,0,0
0,,,"PRC",0,0,0,,"TEL AVIV",0,"IL",0,0,,false,,0,false,0,0,"BRENMILLER ENERGY LTD",0,1,,"928322205",,,,false,,0,,0,,"Brenmiller",,,"98 YIGAL ALON",,50000,0,0,0
0,,,"PRC",0,0,0,,"FURULUND",0,"SE",0,0,,false,,0,false,0,0,"OPSIS AB",0,1,,"934562603",,,,false,,0,,0,,"OPSIS",,,"SKYTTESKOGSVAGEN 16",,2.30825e+06,0,0,0
14,,,"PRC",0,0,0,,"BRUXELLES",0,"BE",0,0,,false,,0,false,0,0,"PRO-ACTIVE",7,1,,"949958443",,,,false,,0,,0,,"PRO",,,"AVENUE DU HOEF 26/7",,293888,0,0,-0.0350139
14,,,"PRC",0,0,0,,"MAIA",0,"PT",0,0,,false,,0,false,0,0,"DEVAN-MICROPOLIS S.A.",7,1,,"993452079",,,,false,,0,,0,,"DEV",,,"RUA ENG FREDERICO ULR 2650",,195417,0,0,-0.0651648
14,,,"PRC",0,0,0,,"BIGUES I RIELLS",0,"ES",0,0,,false,,0,false,0,0,"TELIC SAU",7,1,,"932093371",,,,false,,0,,0,,"TEL",,,"CALLE MOLI D EN BARRI 7",,259083,0,0,-0.0456708
14,,,"PRC",0,0,0,,"NOAIN",0,"ES",0,0,,false,,0,false,0,0,"BIONANOPLUS SL",7,2,,"930144641",,,,false,,0,,0,,"BIO",,,"POLIGONO MOCHOLI, PLAZA CEIN 5",,547952,0,0,0.0270551
0,,,"PRC",0,0,0,,"VACE",0,"SI",0,0,,false,,0,false,0,0,"STRIP'S, ELEKTROTEHNIKA - ELEKTRONIKA, D.O.O.",0,1,,"935178844",,,,false,,0,,0,,"STRIP'S d.o.o.",,,"KANDRSE 7",,50000,0,0,0
8,,,"REC",0,0,0,,"MADRID",0,"ES",0,0,,false,,0,false,0,0,"FUNDACION CIBERVOLUNTARIOS",4,1,,"999652707",,,,false,,0,,0,,"CIB",,,"CALLE SORIA 9 PLANTA 5",,212625,0,0,-0.0375004
8,,,"PRC",0,0,0,,"DONOSTIA SAN SEBASTIAN",0,"ES",0,0,,false,,0,false,0,0,"FARAPI KOOPERATIBA ELKARTEA",4,1,,"930123786",,,,false,,0,,0,,"Farapi",,,"CM MUNDAIZ BIDEA 10 2 23 BULEGOA",,152855,0,0,-0.0831799
0,,,"PRC",0,0,0,,"SZEGED",0,"HU",0,0,,false,,0,false,0,0,"PHARMAHUNGARY 2000 KISERLETES ES KLINIKAI KUTATASFEJLESZTESI KORLATOLTFELELOSSEGU TARSASAG",0,1,,"952747775",,,,false,,0,,0,,"PHARMAHUNG",,,"HAJNOCZY UTCA 6 1 EM 1",,50000,0,0,0
0,,,"PRC",0,0,0,,"PAMPLONA",0,"ES",0,0,,false,,0,false,0,0,"NABRAWIND SL",0,1,,"927120375",,,,false,,0,,0,,"NABRAWIND",,,"CALLE EMILIO ARRIETA 6 2D",,50000,0,0,0
12,,,"PRC",0,0,0,,"TRENTO",0,"IT",0,0,,false,,0,false,0,0,"ADVANSID SRL",6,1,,"954720270",,,,false,,0,,0,,"Advansid",,,"VIA SOMMARIVE - FRAZIONE POVO 18",,4500,0,0,-0.14026
0,,,"PRC",0,0,0,,"WIJNEGEM",0,"BE",0,0,,false,,0,false,0,0,"NOVOSANIS NV",0,1,,"937148332",,,,false,,0,,0,,"Novosanis",,,"BIJKHOEVELAAN 32C",,50000,0,0,0
6,,,"PRC",0,0,0,,"BERGEN-WOLDE",0,"DE",0,0,,false,,0,false,0,0,"KWS LOCHOW GMBH",3,1,,"999543000",,,,false,,0,,0,,"KWS LOCHOW GMBH",,,"Bollersener Weg 5",,27000,0,0,-0.194444
0,,,"PRC",0,0,0,,"PADOVA",0,"IT",0,0,,false,,0,false,0,0,"FAVERO ANTONIO S.R.L.",0,1,,"934718094",,,,false,,0,,0,,"Molino Favero",,,"VIA DELLE GRAMOGNE 60",,50000,0,0,0
0,,,"PRC",0,0,0,,"LEGNANO",0,"IT",0,0,,false,,0,false,0,0,"VITO RIMOLDI SPA",0,1,,"936506968",,,,false,,0,,0,,"VR",,,"VIA NOVARA 41-43",,50000,0,0,0
0,,,"PRC",0,0,0,,"MILANO",0,"IT",0,0,,false,,0,false,0,0,"TESI - ELETTRONICA E SISTEMI INFORMATIVI SPA",0,1,,"927250937",,,,false,,0,,0,,"TESI",,,"VIA MASCHERONI LORENZO 14",,50000,0,0,0
0,,,"PRC",0,0,0,,"Barcelona",0,"ES",0,0,,false,,0,false,0,0,"URBANRETAIL, S.L",0,1,,"927086716",,,,false,,0,,0,,"Counterest",,,"C/Bosc 39",,50000,0,0,0
0,,,"PRC",0,0,0,,"CASOLI",0,"IT",0,0,,false,,0,false,0,0,"COMETA SPA",0,1,,"952240271",,,,false,,0,,0,,"COMETA SPA",,,"ZONA INDUSTRIALE EST",,50000,0,0,0
0,,,"PRC",0,0,0,,"LYNGBY",0,"DK",0,0,,false,,0,false,0,0,"CYTOTRACK APS",0,1,,"959568233",,,,false,,0,,0,,"CytoTrack",,,"GAMMEL LUNDTOFTEVEJ 1D",,50000,0,0,0
0,,,"PRC",0,0,0,,"HAMAR",0,"NO",0,0,,false,,0,false,0,0,"ELOP AS",0,1,,"935460726",,,,false,,0,,0,,"ELOP",,,"NORDVIKVEINEN 50",,1.29463e+06,0,0,0
0,,,"PRC",0,0,0,,"SWINDON",0,"UK",0,0,,false,,0,false,0,0,"THE ENVIRONMENT BANK LIMITED",0,1,,"955954207",,,,false,,0,,0,,"EBL",,,"LITTLE LONDON COURT 5 MAYFAIR HOUSE",,50000,0,0,0
0,,,"PRC",0,0,0,,"DEBRECEN",0,"HU",0,0,,false,,0,false,0,0,"WALKABLE FUTURE KORLATOLT FELELOSSEGU TARSASAG",0,1,,"927081963",,,,false,,0,,0,,"WalkableFuture",,,"MONOSTORPALYI 29",,50000,0,0,0
0,,,"PRC",0,0,0,,"ZARAGOZA",0,"ES",0,0,,false,,0,false,0,0,"EFINETIKA SOLUCIONES ENERGETICAS SOCIEDAD LIMITADA",0,1,,"927115331",,,,false,,0,,0,,"Efinétika",,,"CALLE MARIA LUNA S/N PLANTA 6 PUERTA SUP CAMPUS RI EBRO - CEEI ZARAGOZA",,50000,0,0,0
2,,,"PRC",0,0,0,,"PARIS",0,"FR",0,0,,false,,0,false,0,0,"LA BANDE DESTINEE SARL",1,1,,"934611103",,,,false,,0,,0,,"Bande Destinée",,,"129 AVENUE PARMENTIER",,563021,0,0,0.211652
66,,,"PRC",0,0,0,,"SUNDBYBERG",0,"SE",0,0,,false,,0,false,0,0,"AFFARSVERKET SVENSKA KRAFTNAT",33,1,,"953822826",,,,false,,0,,0,,"Svk",,,"STUREGATAN 1",,33005,0,0,-0.0285725
66,,,"REC",0,0,0,,"MANNHEIM",0,"DE",0,0,,false,,0,false,0,0,"FORSCHUNGSGEMEINSCHAFT FUER ELEKTRISCHE ANLAGEN UND STROMWIRTSCHAFT E.V.",33,1,,"999798595",,,,false,,0,,0,,"FGH",,,"HALLENWEG 40",,495062,0,0,-0.0168236
66,,,"PRC",0,0,0,,"VALENCIA",0,"ES",0,0,,false,,0,false,0,0,"IBERDROLA RENOVABLES ENERGIA SA",38,2,,"953093774",,,,false,,0,,0,,"Iberdrola",,,"CALLE MENORCA  19/13",,464162,0,0,-0.0248165
66,,,"PRC",0,0,0,,"ZAMUDIO",0,"ES",0,0,,false,,0,false,0,0,"ADWEN OFFSHORE S.L.",36,2,,"928367213",,,,false,,0,,0,,"ADWEN",,,"PARQUE TECNOLÓGICO DE BIZKAIA ED. 208",,4.99001e+06,0,0,0.0205469
66,,,"PRC",0,0,0,,"LA DEFENSE CEDEX",0,"FR",0,0,,false,,0,false,0,0,"RTE RESEAU DE TRANSPORT D ELECTRICITE SA",57,3,,"999954183",,,,false,,0,,0,,"RTE",,,"Terrasse Bellini 1 Tour Initiale",,1.37022e+06,0,0,-0.0118604
66,,,"OTH",0,0,0,,"BRUXELLES",0,"BE",0,0,,false,,0,false,0,0,"ASSOCIATION EUROPEENNE DE L'INDUSTRIE DES EQUIPEMENTS ET DES SERVICES DE TRANSMISSION ET DE DISTRIBUTION D'ELECTRICITE AISBL",33,1,,"962412467",,,,false,,0,,0,,"T&D EUROPE",,,"BOULEVARD AUGUSTE REYERS 80",,80850,0,0,-0.027356
66,,,"PRC",0,0,0,,"VILLEURBANNE",0,"FR",0,0,,false,,0,false,0,0,"SUPERGRID INSTITUTE",42,2,,"934440674",,,,false,,0,,0,,"SGI",,,"130 RUE LEON BLUM",,2.1168e+06,0,0,0.0050516
66,,,"PRC",0,0,0,,"FREDERICIA",0,"DK",0,0,,false,,0,false,0,0,"DONG ENERGY WIND POWER AS",33,1,,"952875136",,,,false,,0,,0,,"DONG ENERGY",,,"KRAFTVAERKVEJ  53",,91218.8,0,0,-0.0270923
66,,,"PRC",0,0,0,,"STAFFORD",0,"UK",0,0,,false,,0,false,0,0,"ALSTOM GRID UK LIMITED",33,1,,"995676095",,,,false,,0,,0,,"ALSTOM",,,"ST LEONARD S AV ST LEONARD S WORKS",,312375,0,0,-0.0214689
66,,,"PRC",0,0,0,,"SCHIPHOL-RIJK",0,"NL",0,0,,false,,0,false,0,0,"MITSUBISHI ELECTRIC EUROPE BV",33,1,,"930203423",,,,false,,0,,0,,"MEU",,,"CAPRONILAAN 46",,722312,0,0,-0.0110453
66,,,"PRC",0,0,0,,"STAVANGER",0,"NO",0,0,,false,,0,false,0,0,"STATOIL ASA",33,1,,"999939827",,,,false,,0,,0,,"STATOIL",,,"Forusbeen 50",,199281,0,0,-0.0243446
66,,,"OTH",0,0,0,,"LONDON",0,"UK",0,0,,false,,0,false,0,0,"THE CARBON TRUST",84,6,,"972210437",,,,false,,0,,0,,"CARBON TRUST",,,"DORSET HOUSE 27/45 STAMFORD STREET",,1.76203e+06,0,0,-0.0180453
66,,,"PRC",0,0,0,,"AARHUS",0,"DK",0,0,,false,,0,false,0,0,"MHI VESTAS OFFSHORE WIND AS",33,1,,"928283308",,,,false,,0,,0,,"MVOW",,,"DUSAGER 4",,354725,0,0,-0.0203921
66,,,"PRC",0,0,0,,"VAREL",0,"DE",0,0,,false,,0,false,0,0,"DEUTSCHE WIND GUARD GMBH",33,1,,"930184993",,,,false,,0,,0,,"DWG",,,"OLDENBURGER STRASSE 65",,330400,0,0,-0.0210106
66,,,"PRC",0,0,0,,"PERTH",0,"UK",0,0,,false,,0,false,0,0,"SCOTTISH HYDRO ELECTRIC TRANSMISSION PLC",33,1,,"928472264",,,,false,,0,,0,,"SHE Trans",,,"DUNKELD ROAD 200 INVERALMOND HOUSE",,1.36675e+06,0,0,0.00534106
66,,,"PRC",0,0,0,,"ARNHEM",0,"NL",0,0,,false,,0,false,0,0,"TENNET TSO BV",33,1,,"997801850",,,,false,,0,,0,,"TENNET",,,"UTRECHTSEWEG 310",,1.70958e+06,0,0,0.0140582
66,,,"OTH",0,0,0,,"Varel",0,"DE",0,0,,false,,0,false,0,0,"STIFTUNG DER DEUTSCHEN WIRSCHAFT FUER DIE NUTZUNG UND ERFORSCHUNG DER WINDENERGIE AUF SEE (OFFSHORE-STIFTUNG)",33,1,,"928755407",,,,false,,0,,0,,"SOW",,,"OLDENBURGER STRASSE 65",,1.3025e+06,0,0,0.00370735
12,,,"PRC",0,0,0,,"GRAFENSCHACHEN",0,"AT",0,0,,false,,0,false,0,0,"EXEL RUDOLF",6,1,,"929557015",,,,false,,0,,0,,"EXEL",,,"MUHLGRABENWALD 343",,31500,0,0,-0.0964995
12,,,"PRC",0,0,0,,"BRATISLAVA",0,"SK",0,0,,false,,0,false,0,0,"A & Z ACOUSTICS SRO",6,1,,"929175902",,,,false,,0,,0,,"AZ",,,"REPASSKEHO 2",,153000,0,0,0.0823084
12,,,"HES",0,0,0,,"Wien",0,"AT",0,0,,false,,0,false,0,0,"HoHERE TECHNISCHE BUNDESLEHR- UND VERSUCHSANSTALT TGM",6,1,,"941232808",,,,false,,0,,0,,"TGM",,,"WEXSTRASSE 19 23",,63000,0,0,-0.0501419
12,,,"PRC",0,0,0,,"ZAGREB",0,"HR",0,0,,false,,0,false,0,0,"SPECIJALNI PROIZVODI OD DRVA FRAN DOO",6,1,,"929295600",,,,false,,0,,0,,"FRAN",,,"LOSINJSKA 8",,108000,0,0,0.0160833
88,,,"REC",0,509.087,0,,"REYKJAVIK",0,"IS",0,0,,false,,0,false,0,0,"ISLENSKAR ORKURANNSOKNIR",82,6,,"993296006",,,,false,,0,,0,,"ISOR",,,"GRENSASVEGI 9",,5.22941e+06,0,0,0.0133989
58,,,"REC",0,4.96057,0,,"HELSINKI",0,"FI",0,0,,false,,0,false,0,0,"HELSINGIN JA UUDENMAAN SAIRAANHOITOPIIRIN KUNTAYHTYMÄ",54,6,,"999483830",,,,false,,0,,0,,"HUS",,,"STENBACKINKATU 9",,1.74235e+06,0,0,-0.0283433
28,,,"PRC",0,0,0,,"ZEEWOLDE",0,"NL",0,0,,false,,0,false,0,0,"ACE PHARMACEUTICALS BV",14,1,,"952718384",,,,false,,0,,0,,"ACEPHARM",,,"SCHEPENVELD 41",,1.35154e+06,0,0,0.158814
24,,,"PRC",0,0,0,,"TRIESTE",0,"IT",0,0,,false,,0,false,0,0,"A.P.E. RESEARCH SRL",14,2,,"998354362",,,,false,,0,,0,,"APE",,,"Basovizza SS 14 Km 163,5 Area di Ricerca",,338156,0,0,-0.0595093
32,,,"PRC",0,0,0,,"AVEZZANO AQ",0,"IT",0,0,,false,,0,false,0,0,"LFOUNDRY SRL",19,2,,"965904273",,,,false,,0,,0,,"LFOUNDRY SRL",,,"VIA A PACINOTTI 7",,486875,0,0,-0.0182772
4,,,"HES",0,0,0,,"VILLENEUVE D ASCQ",0,"FR",0,0,,false,,0,false,0,0,"ECOLE CENTRALE DE LILLE",2,1,,"999878038",,,,false,,0,,0,,"ECL",,,"Boulevard Paul Langevin Cité Scientifique",,525751,0,0,0.00859203
10,,,"PRC",0,0,0,,"MAIA PORTO",0,"PT",0,0,,false,,0,false,0,0,"EFACEC ENGENHARIA E SISTEMAS SA",5,1,,"971832428",,,,false,,0,,0,,"EFACEC",,,"RUA ENG FREDERICO ULRICH",,102500,0,0,-0.132425
10,,,"PRC",0,0,0,,"ST ASAPH",0,"UK",0,0,,false,,0,false,0,0,"DYESOL UK LTD",5,1,,"986018290",,,,false,,0,,0,,"DYESOL",,,"OPTIC TECHNIUM - ST ASAPH BUSINESS PARK - ST ASAPH",,650000,0,0,0.0504775
44,,,"PRC",0,0,0,,"ESTARREJA AVEIRO",0,"PT",0,0,,false,,0,false,0,0,"ARTSHARE INVESTIGACAO TECNOLOGIA EARTE LDA",29,3,,"954303849",,,,false,,0,,0,,"ARTSHARE, LDA",,,"RUA QUINTA VELHA 249",,1.15101e+06,0,0,0.0321847
10,,,"PRC",0,0,0,,"PRAHA",0,"CZ",0,0,,false,,0,false,0,0,"TSRACT SRO",5,1,,"925586805",,,,false,,0,,0,,"T.S.R.ACT",,,"KUBELIKOVA 27",,78500,0,0,-0.0238685
20,,,"PRC",0,0,0,,"PADOVA",0,"IT",0,0,,false,,0,false,0,0,"AB ANALITICA SRL",11,2,,"997515894",,,,false,,0,,0,,"AB ANALITICA",,,"VIA SVIZZERA 16",,648660,0,0,-0.0766214
24,,,"HES",0,0,0,,"VARNA",0,"BG",0,0,,false,,0,false,0,0,"TECHNICAL UNIVERSITY OF VARNA",14,2,,"999875516",,,,false,,0,,0,,"TUV",,,"Studentska 1",,519700,0,0,0.150865
26,,,"PRC",0,0,0,,"UDINE",0,"IT",0,0,,false,,0,false,0,0,"IN SRL",23,3,,"983078414",,,,false,,0,,0,,"IN Srl",,,"VIA MANZINI 21",,894195,0,0,-0.0790019
6,,,"PRC",0,0,0,,"REHOVOT",0,"IL",0,0,,false,,0,false,0,0,"EVOGENE LTD",3,1,,"925188814",,,,false,,0,,0,,"Evogene Ltd.",,,"13 GAD FEINSTEIN ST",,902532,0,0,-0.0647287
14,,,"OTH",0,0,0,,"BRUXELLES",0,"BE",0,0,,false,,0,false,0,0,"EUROPEAN HEART NETWORK AISBL",7,1,,"968032453",,,,false,,0,,0,,"EHN",,,"RUE MONTOYER 31",,95325,0,0,-0.0963313
10,,,"PRC",0,0,0,,"PRAHA",0,"CZ",0,0,,false,,0,false,0,0,"LABORATORY IMAGING SPOL SRO",5,1,,"962990393",,,,false,,0,,0,,"LIM",,,"NA PASECE 201/3",,250000,0,0,-0.10399
14,,,"PRC",0,0,0,,"KIGALI",0,"RW",0,0,,false,,0,false,0,0,"ESRI RWANDA",7,1,,"929645285",,,,false,,0,,0,,"ESRI",,,"KG 666",,282500,0,0,-0.0531854
14,,,"HES",0,0,0,,"Musanze Ruhengeri",0,"RW",0,0,,false,,0,false,0,0,"Institut d'Enseignement Superieur de Ruhengeri",7,1,,"940163480",,,,false,,0,,0,,"INES",,,"INES-Ruhengeri",,98125,0,0,-0.100056
14,,,"HES",0,0,0,,"BAHIR DAR",0,"ET",0,0,,false,,0,false,0,0,"BAHIR DAR UNIVERSITY",7,1,,"940270956",,,,false,,0,,0,,"BDU",,,"BAHIR DAR UNIVERSITY",,109375,0,0,-0.0971957
14,,,"HES",0,0,0,,"NAIROBI",0,"KE",0,0,,false,,0,false,0,0,"THE TECHNICAL UNIVERSITY OF KENYA",7,1,,"929261650",,,,false,,0,,0,,"TUK",,,"HAILE SELASSIE AVENUE",,109375,0,0,-0.0971957
14,,,"PRC",0,0,0,,"MUNSTER",0,"DE",0,0,,false,,0,false,0,0,"HANSA LUFTBILD AG",7,1,,"949763570",,,,false,,0,,0,,"HL",,,"NEVINGHOFF 20",,670938,0,0,0.0455597
60,,,"HES",0,0,0,,"PECS",0,"HU",0,0,,false,,0,false,0,0,"MAGYAR TUDOMANYOS AKADEMIA KOZGAZDASAG- ES REGIONALIS TUDOMANYI KUTATOKOZPONT",62,5,,"999432517",,,,false,,0,,0,,"KRTK MTA",,,"PAPNOVELDE U 22",,900289,0,0,-0.028632
34,,,"PRC",0,0,0,,"PUTEAUX",0,"FR",0,0,,false,,0,false,0,0,"KERNEOS SA",22,2,,"949943214",,,,false,,0,,0,,"KERNEOS",,,"IMMEUBLE PACIFIC 11 COURS VALMY PARIS LA DEFENCE",,514126,0,0,-0.0346435
34,,,"PRC",0,0,0,,"WARSZAWA",0,"PL",0,0,,false,,0,false,0,0,"PROFIMA SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA",17,1,,"941221750",,,,false,,0,,0,,"PROFIMA",,,"UL BIELAWSKA 6/40",,97500,0,0,-0.0432317
34,,,"PRC",0,0,0,,"NICOSIA",0,"CY",0,0,,false,,0,false,0,0,"HELLENIC COPPER MINES LTD",17,1,,"941264818",,,,false,,0,,0,,"HCM",,,"KYRIAKOS MATSI AVENUE 1A",,151250,0,0,-0.0364377
34,,,"PRC",0,0,0,,"GENT",0,"BE",0,0,,false,,0,false,0,0,"ARCHE",26,2,,"954831141",,,,false,,0,,0,,"ARCHE",,,"LIEFKENSSTRAAT 35D",,339375,0,0,-0.0424727
34,,,"PRC",0,0,0,,"MADRID",0,"ES",0,0,,false,,0,false,0,0,"URBASER S.A.",17,1,,"952877076",,,,false,,0,,0,,"URBASER",,,"CAMINO DE LAS HORMIGUERAS 171",,103125,0,0,-0.0425207
34,,,"PRC",0,0,0,,"HASSELT",0,"BE",0,0,,false,,0,false,0,0,"JM RECYCLING NV",17,1,,"954443626",,,,false,,0,,0,,"JMR",,,"EKKELGAARDEN 16",,185000,0,0,-0.0321718
8,,,"PRC",0,0,0,,"LEDBURY HEREFORDSHIRE",0,"UK",0,0,,false,,0,false,0,0,"APTA BIOSCIENCES LIMITED",4,1,,"930015922",,,,false,,0,,0,,"Apta",,,"THE ELMS COURTYARD BROMSBERROW",,943750,0,0,0.0361455
16,,,"PRC",0,0,0,,"BUDAPEST",0,"HU",0,0,,false,,0,false,0,0,"ATEKNEA SOLUTIONS HUNGARY KFT",8,1,,"999523988",,,,false,,0,,0,,"ATEKNEA-H",,,"TETENYI UT 84-86",,79727.9,0,0,0.420141
16,,,"OTH",0,0,0,,"NYIREGYHAZA",0,"HU",0,0,,false,,0,false,0,0,"PRIMOM FOUNDATION FOR ENTERPRISE PROMOTION OF SZABOLCS SZATMAR BEREG COUNTY BT",8,1,,"999835067",,,,false,,0,,0,,"PRIMOM SZABOLCS-SZATMAR-BEREG MEGYEI VALLALKOZASELENKITO ALAPITVANY",,,"VACI MIHALY STREET 41",,0,0,0,-0.111111
16,,,"OTH",0,0,0,,"ZALAEGERSZEG",0,"HU",0,0,,false,,0,false,0,0,"ZALA MEGYEI VALLALKOZASFEJLESZTESI ALAPITVANY",8,1,,"999726524",,,,false,,0,,0,,"ZMVA",,,"Koztarsasaag ut. 17 Pf 116",,0,0,0,-0.111111
16,,,"OTH",0,0,0,,"SZEKESFEHERVAR",0,"HU",0,0,,false,,0,false,0,0,"FEJER MEGYEI KERESKEDELMI ES IPARKAMARA",8,1,,"999909272",,,,false,,0,,0,,"FMKIK",,,"HOSSZUSETATER 4-6",,13300,0,0,-0.022489
16,,,"PUB",0,0,0,,"SZEGED",0,"HU",0,0,,false,,0,false,0,0,"CSONGRAD COUNTY CHAMBER OF COMMERCE AND INDUSTRY",8,1,,"999835164",,,,false,,0,,0,,"CSMKIK",,,"PARIZSI KRT 8-12",,0,0,0,-0.111111
